type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-01-06 14:17:49,47.16337266,10.16965829,6.00,1879.088,,8.048,9,11,12,,
T,2023-01-06 14:17:50,47.16345457,10.16969163,8.00,1876.892,,9.095,16,9,11,,
T,2023-01-06 14:17:51,47.16354789,10.16969739,4.00,1874.010,,9.671,3,11,11,,
T,2023-01-06 14:17:52,47.16364554,10.16969964,8.00,1872.522,,10.629,340,10,11,,
T,2023-01-06 14:17:53,47.16373396,10.16964852,6.00,1871.247,,9.500,356,11,11,,
T,2023-01-06 14:17:54,47.16382434,10.16963915,6.00,1869.294,,10.074,1,10,11,,
T,2023-01-06 14:17:55,47.16391972,10.16964868,6.00,1867.375,,10.132,342,9,11,,
T,2023-01-06 14:17:56,47.16401150,10.16960869,8.00,1865.613,,10.493,346,9,11,,
T,2023-01-06 14:17:57,47.16412714,10.16955813,8.00,1865.048,,10.815,346,11,11,,
T,2023-01-06 14:17:58,47.16423572,10.16950303,8.00,1862.800,,10.782,329,11,11,,
T,2023-01-06 14:17:59,47.16432676,10.16941225,6.00,1860.556,,12.082,323,11,11,,
T,2023-01-06 14:18:00,47.16440966,10.16931395,6.00,1858.342,,11.393,338,10,11,,
T,2023-01-06 14:18:01,47.16450287,10.16925850,6.00,1855.566,,12.291,336,10,11,,
T,2023-01-06 14:18:02,47.16460164,10.16918579,6.00,1852.359,,10.095,308,10,11,,
T,2023-01-06 14:18:03,47.16466615,10.16906452,8.00,1848.118,,11.160,307,9,11,,
T,2023-01-06 14:18:04,47.16470487,10.16891598,4.00,1843.925,,11.894,291,11,11,,
T,2023-01-06 14:18:05,47.16474213,10.16876149,4.00,1841.605,,13.870,285,11,11,,
T,2023-01-06 14:18:06,47.16477710,10.16857064,4.00,1835.329,,15.199,286,10,11,,
T,2023-01-06 14:18:07,47.16481341,10.16835513,6.00,1830.009,,16.678,285,10,11,,
T,2023-01-06 14:18:08,47.16484948,10.16812500,6.00,1824.797,,17.992,284,10,11,,
T,2023-01-06 14:18:09,47.16489319,10.16788248,6.00,1819.176,,19.127,285,10,11,,
T,2023-01-06 14:18:10,47.16494018,10.16762900,6.00,1818.180,,19.979,288,10,11,,
T,2023-01-06 14:18:11,47.16500952,10.16737954,4.00,1813.374,,20.564,292,10,11,,
T,2023-01-06 14:18:12,47.16507621,10.16714374,4.00,1810.869,,20.262,303,11,11,,
T,2023-01-06 14:18:13,47.16517616,10.16692838,4.00,1808.585,,20.572,309,11,11,,
T,2023-01-06 14:18:14,47.16529923,10.16672406,8.00,1804.039,,20.252,311,10,11,,
T,2023-01-06 14:18:15,47.16543638,10.16652398,8.00,1802.114,,20.806,318,11,11,,
T,2023-01-06 14:18:16,47.16557394,10.16634484,6.00,1797.293,,20.008,317,11,11,,
T,2023-01-06 14:18:17,47.16570779,10.16617060,6.00,1793.926,,20.075,318,10,11,,
T,2023-01-06 14:18:18,47.16584444,10.16600162,6.00,1790.937,,19.744,320,10,11,,
T,2023-01-06 14:18:19,47.16597998,10.16583968,6.00,1787.985,,19.477,321,9,11,,
T,2023-01-06 14:18:20,47.16611582,10.16568486,8.00,1787.684,,18.956,324,10,11,,
T,2023-01-06 14:18:21,47.16625922,10.16554758,8.00,1785.138,,18.658,326,10,11,,
T,2023-01-06 14:18:22,47.16639711,10.16541559,8.00,1782.582,,18.352,327,10,11,,
T,2023-01-06 14:18:23,47.16653707,10.16529066,8.00,1782.359,,18.077,330,10,11,,
T,2023-01-06 14:18:24,47.16667421,10.16518190,8.00,1780.826,,17.374,332,10,11,,
T,2023-01-06 14:18:25,47.16680851,10.16508045,8.00,1780.607,,16.049,337,10,11,,
T,2023-01-06 14:18:26,47.16692995,10.16499934,8.00,1779.909,,15.444,337,9,11,,
T,2023-01-06 14:18:27,47.16705475,10.16492807,8.00,1778.994,,14.346,339,9,11,,
T,2023-01-06 14:18:28,47.16717364,10.16486690,8.00,1778.730,,13.533,340,10,12,,
T,2023-01-06 14:18:29,47.16727869,10.16480460,8.00,1777.693,,10.487,317,10,11,,
T,2023-01-06 14:18:30,47.16734383,10.16471287,8.00,1777.071,,9.058,322,10,10,,
T,2023-01-06 14:18:31,47.16741195,10.16464311,8.00,1776.564,,9.116,345,10,10,,
T,2023-01-06 14:18:32,47.16749447,10.16463024,8.00,1779.692,,8.140,1,10,10,,
T,2023-01-06 14:18:33,47.16755658,10.16464359,8.00,1778.175,,7.005,350,10,10,,
T,2023-01-06 14:18:34,47.16759908,10.16460986,8.00,1777.113,,5.760,339,10,10,,
T,2023-01-06 14:18:35,47.16764567,10.16458881,8.00,1776.353,,5.334,346,10,10,,
T,2023-01-06 14:18:36,47.16768510,10.16457905,8.00,1775.921,,4.840,351,10,10,,
T,2023-01-06 14:18:37,47.16770873,10.16455363,8.00,1775.364,,4.384,349,10,10,,
T,2023-01-06 14:18:38,47.16774049,10.16453599,8.00,1775.114,,3.392,341,10,10,,
T,2023-01-06 14:18:39,47.16775712,10.16452364,8.00,1774.523,,1.706,334,10,10,,
T,2023-01-06 14:18:40,47.16776069,10.16452555,8.00,1774.194,,0.448,337,10,11,,
T,2023-01-06 14:18:41,47.16776552,10.16453884,8.00,1773.969,,0.449,26,10,11,,
T,2023-01-06 14:18:42,47.16775585,10.16456542,8.00,1773.541,,1.126,131,10,11,,
T,2023-01-06 14:18:43,47.16774754,10.16457330,8.00,1772.989,,1.215,134,10,11,,
T,2023-01-06 14:18:44,47.16775076,10.16458058,8.00,1772.330,,0.706,128,10,11,,
T,2023-01-06 14:18:45,47.16774848,10.16459311,8.00,1771.461,,1.178,97,10,11,,
T,2023-01-06 14:18:46,47.16774848,10.16459311,8.00,1771.167,,0.000,,10,11,,
T,2023-01-06 14:18:47,47.16774848,10.16459311,8.00,1771.136,,0.000,,10,11,,
T,2023-01-06 14:18:48,47.16774848,10.16459311,8.00,1771.140,,0.000,,10,11,,
T,2023-01-06 14:18:49,47.16774848,10.16459311,8.00,1771.002,,0.000,,10,12,,
T,2023-01-06 14:18:50,47.16775873,10.16461241,8.00,1771.059,,0.312,42,10,12,,
T,2023-01-06 14:18:51,47.16775873,10.16461241,8.00,1770.659,,0.000,,10,12,,
T,2023-01-06 14:18:52,47.16775873,10.16461241,8.00,1770.303,,0.000,,10,12,,
T,2023-01-06 14:18:53,47.16775873,10.16461241,8.00,1770.242,,0.000,,10,12,,
T,2023-01-06 14:18:54,47.16775873,10.16461241,8.00,1770.103,,0.000,,10,10,,
T,2023-01-06 14:18:55,47.16775873,10.16461241,8.00,1770.041,,0.000,,9,12,,
T,2023-01-06 14:18:56,47.16775873,10.16461241,12.00,1769.988,,0.000,,9,11,,
T,2023-01-06 14:18:57,47.16775873,10.16461241,12.00,1769.977,,0.000,,9,12,,
T,2023-01-06 14:18:58,47.16775873,10.16461241,8.00,1769.935,,0.000,,10,12,,
T,2023-01-06 14:18:59,47.16778108,10.16460211,8.00,1769.819,,0.279,353,10,12,,
T,2023-01-06 14:19:00,47.16778108,10.16460211,8.00,1769.569,,0.000,,10,12,,
T,2023-01-06 14:19:01,47.16778108,10.16460211,8.00,1769.455,,0.000,,10,12,,
T,2023-01-06 14:19:02,47.16778108,10.16460211,8.00,1769.413,,0.000,,10,12,,
T,2023-01-06 14:19:03,47.16778108,10.16460211,8.00,1769.370,,0.000,,10,11,,
T,2023-01-06 14:19:04,47.16778108,10.16460211,8.00,1769.286,,0.000,,10,12,,
T,2023-01-06 14:19:05,47.16778108,10.16460211,8.00,1769.234,,0.000,,10,12,,
T,2023-01-06 14:19:06,47.16778108,10.16460211,8.00,1769.100,,0.000,,10,12,,
T,2023-01-06 14:19:07,47.16778108,10.16460211,8.00,1769.039,,0.000,,9,12,,
T,2023-01-06 14:19:08,47.16778108,10.16460211,8.00,1769.062,,0.000,,9,11,,
T,2023-01-06 14:19:09,47.16778108,10.16460211,8.00,1769.059,,0.000,,10,11,,
T,2023-01-06 14:19:10,47.16778108,10.16460211,8.00,1769.107,,0.000,,9,11,,
T,2023-01-06 14:19:11,47.16778108,10.16460211,8.00,1769.008,,0.000,,10,11,,
T,2023-01-06 14:19:12,47.16778108,10.16460211,8.00,1769.003,,0.000,,10,12,,
T,2023-01-06 14:19:13,47.16778108,10.16460211,8.00,1768.978,,0.000,,10,11,,
T,2023-01-06 14:19:14,47.16778108,10.16460211,8.00,1768.917,,0.000,,10,11,,
T,2023-01-06 14:19:15,47.16778108,10.16460211,8.00,1768.902,,0.000,,10,12,,
T,2023-01-06 14:19:16,47.16778108,10.16460211,8.00,1768.796,,0.000,,9,12,,
T,2023-01-06 14:19:17,47.16778108,10.16460211,8.00,1768.797,,0.000,,9,12,,
T,2023-01-06 14:19:18,47.16778108,10.16460211,8.00,1768.696,,0.000,,9,12,,
T,2023-01-06 14:19:19,47.16778108,10.16460211,8.00,1768.862,,0.000,,9,12,,
T,2023-01-06 14:19:20,47.16778108,10.16460211,8.00,1768.834,,0.000,,9,12,,
T,2023-01-06 14:19:21,47.16778108,10.16460211,8.00,1768.770,,0.000,,9,12,,
T,2023-01-06 14:19:22,47.16778108,10.16460211,8.00,1768.701,,0.000,,9,11,,
T,2023-01-06 14:19:23,47.16778108,10.16460211,8.00,1768.690,,0.000,,9,11,,
T,2023-01-06 14:19:24,47.16778108,10.16460211,8.00,1768.693,,0.000,,9,12,,
T,2023-01-06 14:19:25,47.16778108,10.16460211,8.00,1768.602,,0.000,,9,12,,
T,2023-01-06 14:19:26,47.16778108,10.16460211,8.00,1768.486,,0.000,,9,12,,
T,2023-01-06 14:19:27,47.16778108,10.16460211,8.00,1768.490,,0.000,,9,12,,
T,2023-01-06 14:19:28,47.16778108,10.16460211,8.00,1768.473,,0.000,,9,12,,
T,2023-01-06 14:19:29,47.16778108,10.16460211,8.00,1768.788,,0.000,,9,11,,
T,2023-01-06 14:19:30,47.16778108,10.16460211,8.00,1769.220,,0.000,,9,11,,
T,2023-01-06 14:19:31,47.16778108,10.16460211,8.00,1769.127,,0.000,,9,11,,
T,2023-01-06 14:19:32,47.16778108,10.16460211,8.00,1769.112,,0.000,,9,11,,
T,2023-01-06 14:19:33,47.16778108,10.16460211,8.00,1769.074,,0.000,,9,11,,
T,2023-01-06 14:19:34,47.16778108,10.16460211,8.00,1769.058,,0.000,,9,11,,
T,2023-01-06 14:19:35,47.16778108,10.16460211,8.00,1769.035,,0.000,,9,11,,
T,2023-01-06 14:19:36,47.16778108,10.16460211,8.00,1769.007,,0.000,,9,11,,
T,2023-01-06 14:19:37,47.16778108,10.16460211,8.00,1768.944,,0.000,,9,11,,
T,2023-01-06 14:19:38,47.16778108,10.16460211,8.00,1768.967,,0.000,,9,12,,
T,2023-01-06 14:19:39,47.16778108,10.16460211,8.00,1768.994,,0.000,,10,11,,
T,2023-01-06 14:19:40,47.16778108,10.16460211,8.00,1768.947,,0.000,,8,12,,
T,2023-01-06 14:19:41,47.16778108,10.16460211,8.00,1768.842,,0.000,,8,12,,
T,2023-01-06 14:19:42,47.16778108,10.16460211,8.00,1768.798,,0.000,,8,12,,
T,2023-01-06 14:19:43,47.16778108,10.16460211,8.00,1768.774,,0.000,,9,11,,
T,2023-01-06 14:19:44,47.16778108,10.16460211,12.00,1768.731,,0.000,,9,12,,
T,2023-01-06 14:19:45,47.16778108,10.16460211,12.00,1768.644,,0.000,,9,12,,
T,2023-01-06 14:19:46,47.16778108,10.16460211,12.00,1768.627,,0.000,,9,11,,
T,2023-01-06 14:19:47,47.16778108,10.16460211,12.00,1768.586,,0.000,,9,12,,
T,2023-01-06 14:19:48,47.16778108,10.16460211,8.00,1768.507,,0.000,,7,11,,
T,2023-01-06 14:19:49,47.16778108,10.16460211,8.00,1768.387,,0.000,,8,10,,
T,2023-01-06 14:19:50,47.16778108,10.16460211,8.00,1768.239,,0.000,,8,10,,
T,2023-01-06 14:19:51,47.16778108,10.16460211,8.00,1768.360,,0.000,,9,11,,
T,2023-01-06 14:19:52,47.16778108,10.16460211,8.00,1768.216,,0.000,,9,11,,
T,2023-01-06 14:19:53,47.16778108,10.16460211,8.00,1768.234,,0.000,,10,11,,
T,2023-01-06 14:19:54,47.16778108,10.16460211,8.00,1768.231,,0.000,,10,11,,
T,2023-01-06 14:19:55,47.16778108,10.16460211,8.00,1768.175,,0.000,,10,11,,
T,2023-01-06 14:19:56,47.16778108,10.16460211,8.00,1768.093,,0.000,,10,12,,
T,2023-01-06 14:19:57,47.16778108,10.16460211,8.00,1768.195,,0.000,,10,12,,
T,2023-01-06 14:19:58,47.16778108,10.16460211,8.00,1768.106,,0.000,,10,12,,
T,2023-01-06 14:19:59,47.16775490,10.16458789,8.00,1768.075,,0.296,45,10,12,,
T,2023-01-06 14:20:00,47.16775490,10.16458789,8.00,1768.036,,0.000,,10,12,,
T,2023-01-06 14:20:01,47.16775490,10.16458789,8.00,1768.004,,0.000,,9,12,,
T,2023-01-06 14:20:02,47.16775490,10.16458789,8.00,1767.746,,0.000,,10,12,,
T,2023-01-06 14:20:03,47.16775490,10.16458789,8.00,1767.491,,0.000,,10,12,,
T,2023-01-06 14:20:04,47.16775490,10.16458789,8.00,1767.535,,0.000,,10,12,,
T,2023-01-06 14:20:05,47.16775490,10.16458789,8.00,1767.490,,0.000,,10,11,,
T,2023-01-06 14:20:06,47.16775490,10.16458789,8.00,1767.523,,0.000,,10,11,,
T,2023-01-06 14:20:07,47.16775490,10.16458789,8.00,1767.608,,0.000,,10,11,,
T,2023-01-06 14:20:08,47.16775490,10.16458789,8.00,1767.762,,0.000,,10,11,,
T,2023-01-06 14:20:09,47.16775490,10.16458789,8.00,1767.802,,0.000,,10,11,,
T,2023-01-06 14:20:10,47.16775490,10.16458789,8.00,1767.890,,0.000,,10,11,,
T,2023-01-06 14:20:11,47.16775490,10.16458789,8.00,1767.775,,0.000,,9,11,,
T,2023-01-06 14:20:12,47.16775490,10.16458789,8.00,1767.760,,0.000,,9,11,,
T,2023-01-06 14:20:13,47.16775490,10.16458789,8.00,1767.743,,0.000,,9,12,,
T,2023-01-06 14:20:14,47.16775490,10.16458789,8.00,1767.728,,0.000,,9,11,,
T,2023-01-06 14:20:15,47.16775490,10.16458789,8.00,1767.789,,0.000,,9,11,,
T,2023-01-06 14:20:16,47.16775110,10.16460959,8.00,1767.650,,0.730,84,10,11,,
T,2023-01-06 14:20:17,47.16775161,10.16462210,8.00,1767.493,,0.410,71,10,12,,
T,2023-01-06 14:20:18,47.16775327,10.16463416,8.00,1767.228,,0.770,65,10,12,,
T,2023-01-06 14:20:19,47.16776137,10.16465714,8.00,1767.358,,2.933,38,10,12,,
T,2023-01-06 14:20:20,47.16778326,10.16469639,8.00,1767.065,,2.786,46,10,12,,
T,2023-01-06 14:20:21,47.16779611,10.16473090,8.00,1767.080,,2.504,57,10,12,,
T,2023-01-06 14:20:22,47.16780694,10.16475328,8.00,1767.014,,1.407,49,10,12,,
T,2023-01-06 14:20:23,47.16781914,10.16477124,8.00,1766.739,,2.061,45,9,12,,
T,2023-01-06 14:20:24,47.16783482,10.16479691,8.00,1766.806,,2.495,47,10,12,,
T,2023-01-06 14:20:25,47.16784869,10.16482018,8.00,1766.969,,1.865,47,10,12,,
T,2023-01-06 14:20:26,47.16786063,10.16484213,8.00,1766.886,,2.266,48,10,12,,
T,2023-01-06 14:20:27,47.16787435,10.16487241,8.00,1766.687,,3.182,54,10,12,,
T,2023-01-06 14:20:28,47.16789683,10.16490719,8.00,1766.856,,2.762,52,7,12,,
T,2023-01-06 14:20:29,47.16791180,10.16493490,8.00,1766.985,,2.481,52,9,12,,
T,2023-01-06 14:20:30,47.16792632,10.16496116,8.00,1767.211,,2.458,49,9,12,,
T,2023-01-06 14:20:31,47.16794151,10.16498382,8.00,1767.534,,2.357,46,7,12,,
T,2023-01-06 14:20:32,47.16795793,10.16500283,8.00,1767.316,,2.472,26,8,12,,
T,2023-01-06 14:20:33,47.16798000,10.16501076,8.00,1767.654,,2.763,14,8,12,,
T,2023-01-06 14:20:34,47.16800452,10.16501509,8.00,1767.934,,2.024,8,8,12,,
T,2023-01-06 14:20:35,47.16802293,10.16501469,8.00,1767.720,,2.225,351,8,12,,
T,2023-01-06 14:20:36,47.16804122,10.16499177,8.00,1766.581,,2.444,330,8,12,,
T,2023-01-06 14:20:37,47.16806021,10.16497415,8.00,1766.726,,2.092,321,8,12,,
T,2023-01-06 14:20:38,47.16807305,10.16495507,8.00,1767.139,,0.592,317,7,11,,
T,2023-01-06 14:20:39,47.16807472,10.16494705,8.00,1766.783,,0.578,310,6,11,,
T,2023-01-06 14:20:40,47.16807750,10.16493914,8.00,1767.436,,0.896,303,7,11,,
T,2023-01-06 14:20:41,47.16808286,10.16492851,8.00,1767.308,,1.553,326,6,11,,
T,2023-01-06 14:20:42,47.16809206,10.16492263,12.00,1766.800,,0.758,337,5,10,,
T,2023-01-06 14:20:43,47.16809914,10.16491478,32.00,1766.786,,0.895,337,4,10,,
T,2023-01-06 14:20:47,47.16809914,10.16491478,24.00,1766.193,,0.000,,5,10,,
T,2023-01-06 14:20:48,47.16809914,10.16491478,24.00,1766.118,,0.000,,5,12,,
T,2023-01-06 14:20:49,47.16809914,10.16491478,24.00,1766.179,,0.000,,5,12,,
T,2023-01-06 14:20:50,47.16811151,10.16490394,24.00,1765.984,,0.544,337,5,12,,
T,2023-01-06 14:20:51,47.16811151,10.16490394,24.00,1765.682,,0.000,,5,12,,
T,2023-01-06 14:21:48,47.16839713,10.16531676,16.00,1772.680,,2.962,64,10,13,,
T,2023-01-06 14:21:49,47.16840627,10.16535417,12.00,1773.371,,2.904,68,10,13,,
T,2023-01-06 14:21:50,47.16841127,10.16539149,12.00,1774.194,,2.782,73,10,13,,
T,2023-01-06 14:21:51,47.16841443,10.16542735,8.00,1775.059,,2.571,72,10,13,,
T,2023-01-06 14:21:52,47.16842163,10.16546046,8.00,1775.516,,2.706,64,10,13,,
T,2023-01-06 14:21:53,47.16843129,10.16549460,8.00,1776.228,,2.683,65,10,13,,
T,2023-01-06 14:21:54,47.16844511,10.16553392,8.00,1776.910,,2.547,64,10,13,,
T,2023-01-06 14:21:55,47.16845496,10.16556791,8.00,1777.205,,2.048,64,10,13,,
T,2023-01-06 14:21:56,47.16846421,10.16559921,6.00,1777.905,,2.998,69,11,13,,
T,2023-01-06 14:21:57,47.16847531,10.16564381,6.00,1778.920,,3.040,75,11,13,,
T,2023-01-06 14:21:58,47.16848481,10.16568471,6.00,1780.238,,2.920,71,10,13,,
T,2023-01-06 14:21:59,47.16849518,10.16572154,6.00,1780.740,,2.920,70,10,13,,
T,2023-01-06 14:22:00,47.16850619,10.16575851,8.00,1781.552,,2.909,70,10,13,,
T,2023-01-06 14:22:01,47.16851531,10.16579402,6.00,1782.019,,2.792,75,10,13,,
T,2023-01-06 14:22:02,47.16852313,10.16583030,6.00,1782.496,,2.751,76,11,12,,
T,2023-01-06 14:22:03,47.16853407,10.16586673,8.00,1783.964,,2.999,64,11,12,,
T,2023-01-06 14:22:04,47.16854776,10.16590240,6.00,1784.694,,3.092,67,11,11,,
T,2023-01-06 14:22:05,47.16855964,10.16594243,6.00,1785.315,,3.030,72,11,11,,
T,2023-01-06 14:22:06,47.16856976,10.16598200,6.00,1786.098,,2.969,70,11,11,,
T,2023-01-06 14:22:07,47.16858081,10.16601844,6.00,1786.853,,3.007,66,11,12,,
T,2023-01-06 14:22:08,47.16859179,10.16605443,6.00,1787.416,,2.918,74,11,11,,
T,2023-01-06 14:22:09,47.16860082,10.16609157,6.00,1788.615,,2.951,70,11,11,,
T,2023-01-06 14:22:10,47.16861226,10.16612941,6.00,1789.121,,2.938,69,11,11,,
T,2023-01-06 14:22:11,47.16862386,10.16616468,8.00,1790.128,,2.926,69,10,11,,
T,2023-01-06 14:22:12,47.16863392,10.16620004,6.00,1790.799,,2.794,69,11,11,,
T,2023-01-06 14:22:13,47.16864359,10.16623706,6.00,1791.700,,2.962,71,10,11,,
T,2023-01-06 14:22:14,47.16865271,10.16627318,6.00,1792.378,,2.793,71,11,11,,
T,2023-01-06 14:22:15,47.16866271,10.16630928,6.00,1793.259,,3.002,72,11,11,,
T,2023-01-06 14:22:16,47.16867027,10.16634546,8.00,1794.335,,2.899,73,10,11,,
T,2023-01-06 14:22:17,47.16867712,10.16638191,6.00,1795.039,,2.905,73,11,11,,
T,2023-01-06 14:22:18,47.16868457,10.16641878,6.00,1795.909,,2.881,72,11,11,,
T,2023-01-06 14:22:19,47.16869342,10.16645489,6.00,1796.957,,2.843,70,11,11,,
T,2023-01-06 14:22:20,47.16870427,10.16649219,6.00,1797.783,,2.913,71,11,11,,
T,2023-01-06 14:22:21,47.16871511,10.16652963,8.00,1798.765,,2.856,71,9,11,,
T,2023-01-06 14:22:22,47.16872507,10.16656827,6.00,1799.529,,2.802,71,11,11,,
T,2023-01-06 14:22:23,47.16873542,10.16660528,6.00,1800.680,,2.940,70,10,11,,
T,2023-01-06 14:22:24,47.16874438,10.16664062,6.00,1801.614,,2.805,71,11,11,,
T,2023-01-06 14:22:25,47.16875487,10.16667761,6.00,1803.011,,2.986,68,11,11,,
T,2023-01-06 14:22:26,47.16876655,10.16671331,8.00,1803.845,,2.879,67,10,11,,
T,2023-01-06 14:22:27,47.16877723,10.16675007,8.00,1804.840,,2.972,69,9,11,,
T,2023-01-06 14:22:28,47.16878539,10.16678641,6.00,1805.570,,2.626,73,11,11,,
T,2023-01-06 14:22:29,47.16879129,10.16681579,6.00,1806.562,,1.867,75,11,11,,
T,2023-01-06 14:22:30,47.16879737,10.16684482,6.00,1807.348,,2.727,77,11,11,,
T,2023-01-06 14:22:31,47.16880608,10.16688279,6.00,1809.305,,3.290,67,10,11,,
T,2023-01-06 14:22:32,47.16881561,10.16691882,8.00,1809.845,,2.784,71,10,11,,
T,2023-01-06 14:22:33,47.16882556,10.16695567,8.00,1810.875,,2.975,69,10,11,,
T,2023-01-06 14:22:34,47.16883449,10.16699046,6.00,1811.851,,2.777,70,11,11,,
T,2023-01-06 14:22:35,47.16884429,10.16702705,6.00,1813.094,,2.901,70,11,11,,
T,2023-01-06 14:22:36,47.16885699,10.16706370,8.00,1814.670,,2.890,69,10,11,,
T,2023-01-06 14:22:37,47.16886900,10.16710014,8.00,1816.094,,2.909,68,10,11,,
T,2023-01-06 14:22:38,47.16887842,10.16713842,4.00,1817.480,,2.880,69,11,11,,
T,2023-01-06 14:22:39,47.16888811,10.16717452,4.00,1818.808,,2.857,70,11,11,,
T,2023-01-06 14:22:40,47.16889811,10.16721168,4.00,1819.999,,2.846,69,11,11,,
T,2023-01-06 14:22:41,47.16890867,10.16724569,4.00,1821.194,,2.875,68,11,11,,
T,2023-01-06 14:22:42,47.16891842,10.16728074,4.00,1822.493,,2.865,69,11,11,,
T,2023-01-06 14:22:43,47.16892724,10.16731689,4.00,1823.747,,2.838,71,11,11,,
T,2023-01-06 14:22:44,47.16893739,10.16735178,4.00,1824.984,,2.844,68,11,11,,
T,2023-01-06 14:22:45,47.16894804,10.16738793,4.00,1826.148,,2.836,68,11,11,,
T,2023-01-06 14:22:46,47.16895694,10.16742467,6.00,1827.424,,2.867,70,11,11,,
T,2023-01-06 14:22:47,47.16896591,10.16745852,6.00,1828.744,,2.813,70,11,11,,
T,2023-01-06 14:22:48,47.16897624,10.16749373,4.00,1829.975,,2.815,69,11,11,,
T,2023-01-06 14:22:49,47.16898672,10.16752898,4.00,1831.252,,2.836,69,11,11,,
T,2023-01-06 14:22:50,47.16899629,10.16756345,4.00,1832.485,,2.800,70,10,11,,
T,2023-01-06 14:22:51,47.16900613,10.16759842,4.00,1833.762,,2.822,69,11,11,,
T,2023-01-06 14:22:52,47.16901579,10.16763325,6.00,1834.997,,2.783,69,11,11,,
T,2023-01-06 14:22:53,47.16902479,10.16766706,6.00,1836.322,,2.786,68,11,11,,
T,2023-01-06 14:22:54,47.16903382,10.16770211,6.00,1837.601,,2.781,71,11,11,,
T,2023-01-06 14:22:55,47.16904402,10.16773655,6.00,1838.893,,2.794,68,11,11,,
T,2023-01-06 14:22:56,47.16905376,10.16777122,8.00,1840.154,,2.814,69,10,11,,
T,2023-01-06 14:22:57,47.16906257,10.16780575,6.00,1841.482,,2.793,70,11,11,,
T,2023-01-06 14:22:58,47.16907118,10.16783970,6.00,1842.792,,2.777,70,11,11,,
T,2023-01-06 14:22:59,47.16908051,10.16787383,6.00,1844.142,,2.785,69,11,11,,
T,2023-01-06 14:23:00,47.16908900,10.16790825,6.00,1845.487,,2.768,69,11,11,,
T,2023-01-06 14:23:01,47.16909734,10.16794320,4.00,1846.849,,2.737,70,11,11,,
T,2023-01-06 14:23:02,47.16910541,10.16797759,4.00,1848.202,,2.721,70,11,11,,
T,2023-01-06 14:23:03,47.16911422,10.16801135,4.00,1849.496,,2.696,69,11,11,,
T,2023-01-06 14:23:04,47.16912191,10.16803901,4.00,1849.710,,1.947,68,11,11,,
T,2023-01-06 14:23:05,47.16912824,10.16806284,4.00,1849.365,,2.265,82,11,11,,
T,2023-01-06 14:23:06,47.16913864,10.16810502,6.00,1850.696,,3.081,70,11,11,,
T,2023-01-06 14:23:07,47.16914877,10.16814141,6.00,1851.786,,2.980,67,10,11,,
T,2023-01-06 14:23:08,47.16915801,10.16817528,6.00,1852.857,,2.823,70,11,11,,
T,2023-01-06 14:23:09,47.16916716,10.16821296,6.00,1853.842,,2.972,70,11,11,,
T,2023-01-06 14:23:10,47.16917751,10.16824936,4.00,1854.893,,2.945,68,11,11,,
T,2023-01-06 14:23:11,47.16918944,10.16828700,6.00,1855.942,,2.899,68,11,11,,
T,2023-01-06 14:23:12,47.16919938,10.16832396,8.00,1856.998,,2.944,69,10,11,,
T,2023-01-06 14:23:13,47.16920834,10.16835941,4.00,1857.371,,2.817,69,11,11,,
T,2023-01-06 14:23:14,47.16921903,10.16839438,4.00,1858.601,,2.911,68,11,11,,
T,2023-01-06 14:23:15,47.16922919,10.16843046,4.00,1859.720,,2.932,68,11,11,,
T,2023-01-06 14:23:16,47.16923874,10.16846671,4.00,1860.711,,2.881,70,11,11,,
T,2023-01-06 14:23:17,47.16924910,10.16850429,8.00,1861.844,,2.845,70,10,11,,
T,2023-01-06 14:23:18,47.16925803,10.16853681,8.00,1862.870,,2.658,67,9,11,,
T,2023-01-06 14:23:19,47.16926507,10.16856349,4.00,1863.889,,2.247,69,10,11,,
T,2023-01-06 14:23:20,47.16927149,10.16859050,8.00,1864.762,,2.248,71,10,11,,
T,2023-01-06 14:23:21,47.16927599,10.16862076,4.00,1865.370,,2.338,77,11,11,,
T,2023-01-06 14:23:22,47.16928405,10.16864934,4.00,1866.324,,2.331,68,11,11,,
T,2023-01-06 14:23:23,47.16929203,10.16868027,8.00,1867.225,,2.331,69,10,11,,
T,2023-01-06 14:23:24,47.16929848,10.16870912,4.00,1868.204,,2.349,71,11,11,,
T,2023-01-06 14:23:25,47.16930653,10.16873766,4.00,1869.237,,2.333,67,11,11,,
T,2023-01-06 14:23:26,47.16931547,10.16876895,4.00,1870.263,,2.479,67,11,11,,
T,2023-01-06 14:23:27,47.16932341,10.16880305,4.00,1871.329,,2.671,71,11,11,,
T,2023-01-06 14:23:28,47.16933161,10.16883687,4.00,1872.567,,2.696,70,10,11,,
T,2023-01-06 14:23:29,47.16934130,10.16887356,4.00,1873.435,,2.823,68,9,11,,
T,2023-01-06 14:23:30,47.16935150,10.16890669,4.00,1873.371,,2.240,68,10,11,,
T,2023-01-06 14:23:31,47.16935898,10.16893302,4.00,1873.394,,1.868,84,11,11,,
T,2023-01-06 14:23:32,47.16936018,10.16895465,4.00,1873.431,,1.910,95,10,11,,
T,2023-01-06 14:23:33,47.16937194,10.16899735,4.00,1873.267,,3.014,68,11,11,,
