type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-02-24 12:37:11.999,46.76747555,8.28270332,4.00,2007.822,,4.757,137,16,24,,
T,2023-02-24 12:37:12.999,46.76744659,8.28274255,4.00,2007.497,,3.748,142,12,24,,
T,2023-02-24 12:37:13.999,46.76741332,8.28277982,4.00,2006.769,,5.065,144,17,24,,
T,2023-02-24 12:37:14.999,46.76737897,8.28281878,4.00,2007.589,,4.887,139,15,24,,
T,2023-02-24 12:37:15.999,46.76734440,8.28286483,6.00,2007.812,,4.786,138,19,24,,
T,2023-02-24 12:37:16.999,46.76731104,8.28290750,6.00,2008.052,,4.992,138,18,24,,
T,2023-02-24 12:37:17.999,46.76727974,8.28295308,6.00,2008.402,,5.114,135,19,24,,
T,2023-02-24 12:37:18.999,46.76724749,8.28299549,6.00,2008.880,,4.772,137,19,24,,
T,2023-02-24 12:37:19.999,46.76721290,8.28304010,6.00,2009.103,,4.862,138,19,24,,
T,2023-02-24 12:37:20.999,46.76717815,8.28308755,6.00,2009.402,,5.134,137,19,24,,
T,2023-02-24 12:37:21.999,46.76714685,8.28313406,6.00,2009.742,,4.930,136,19,24,,
T,2023-02-24 12:37:22.999,46.76711310,8.28318104,6.00,2009.995,,4.949,137,19,24,,
T,2023-02-24 12:37:23.999,46.76707932,8.28322633,4.00,2010.623,,5.043,138,18,24,,
T,2023-02-24 12:37:24.999,46.76704804,8.28327032,4.00,2011.098,,4.827,137,18,24,,
T,2023-02-24 12:37:25.999,46.76701765,8.28331533,4.00,2011.455,,4.870,136,19,24,,
T,2023-02-24 12:37:26.999,46.76698428,8.28336036,4.00,2011.998,,5.015,137,19,24,,
T,2023-02-24 12:37:27.999,46.76695133,8.28340360,4.00,2012.631,,4.897,138,18,24,,
T,2023-02-24 12:37:28.999,46.76691914,8.28344867,6.00,2013.209,,4.927,136,18,24,,
T,2023-02-24 12:37:29.999,46.76688692,8.28349466,6.00,2013.849,,5.066,135,19,24,,
T,2023-02-24 12:37:30.999,46.76685564,8.28353920,6.00,2014.637,,4.881,137,17,24,,
T,2023-02-24 12:37:31.999,46.76682468,8.28358082,6.00,2015.281,,4.745,138,19,24,,
T,2023-02-24 12:37:32.999,46.76679315,8.28362611,6.00,2015.935,,4.938,136,19,24,,
T,2023-02-24 12:37:33.999,46.76676267,8.28367264,6.00,2016.720,,4.889,135,19,24,,
T,2023-02-24 12:37:34.999,46.76673061,8.28371652,6.00,2017.417,,4.829,137,19,24,,
T,2023-02-24 12:37:35.999,46.76669613,8.28376043,6.00,2018.288,,4.991,138,19,24,,
T,2023-02-24 12:37:36.999,46.76666532,8.28380627,4.00,2019.192,,4.886,135,19,24,,
T,2023-02-24 12:37:37.999,46.76663495,8.28385068,4.00,2020.133,,4.796,135,17,24,,
T,2023-02-24 12:37:38.999,46.76660241,8.28389228,4.00,2021.119,,4.788,139,17,24,,
T,2023-02-24 12:37:39.999,46.76657082,8.28393562,4.00,2022.128,,4.850,137,18,24,,
T,2023-02-24 12:37:40.999,46.76654320,8.28397475,6.00,2022.084,,3.913,139,11,24,,
T,2023-02-24 12:37:41.999,46.76650955,8.28402194,6.00,2022.382,,5.100,137,17,24,,
T,2023-02-24 12:37:42.999,46.76647621,8.28406601,6.00,2022.970,,5.016,137,18,24,,
T,2023-02-24 12:37:43.999,46.76644509,8.28410985,4.00,2023.594,,4.829,135,17,24,,
T,2023-02-24 12:37:44.999,46.76641371,8.28415436,4.00,2024.157,,4.866,136,17,24,,
T,2023-02-24 12:37:45.999,46.76638070,8.28419640,4.00,2024.883,,4.909,138,16,24,,
T,2023-02-24 12:37:46.999,46.76634873,8.28423992,4.00,2025.626,,4.899,137,18,24,,
T,2023-02-24 12:37:47.999,46.76631606,8.28428514,6.00,2026.259,,4.952,135,17,24,,
T,2023-02-24 12:37:48.999,46.76628409,8.28432987,6.00,2027.035,,4.944,136,19,24,,
T,2023-02-24 12:37:49.999,46.76625180,8.28437304,6.00,2027.855,,4.894,138,18,24,,
T,2023-02-24 12:37:50.999,46.76622058,8.28441760,6.00,2028.645,,4.838,136,18,23,,
T,2023-02-24 12:37:51.999,46.76618980,8.28446333,6.00,2029.453,,4.883,136,17,24,,
T,2023-02-24 12:37:52.999,46.76615807,8.28450627,6.00,2030.405,,4.860,137,18,24,,
T,2023-02-24 12:37:53.999,46.76612551,8.28455002,6.00,2031.398,,4.842,137,18,24,,
T,2023-02-24 12:37:54.999,46.76609321,8.28459429,6.00,2032.352,,4.916,137,18,24,,
T,2023-02-24 12:37:55.999,46.76606183,8.28463948,4.00,2033.333,,4.909,136,18,24,,
T,2023-02-24 12:37:56.999,46.76603054,8.28468296,4.00,2033.442,,4.942,137,18,24,,
T,2023-02-24 12:37:57.999,46.76599967,8.28472471,4.00,2034.559,,4.795,137,17,24,,
T,2023-02-24 12:37:58.999,46.76596914,8.28476971,6.00,2035.640,,4.805,136,18,24,,
T,2023-02-24 12:37:59.999,46.76593815,8.28481472,6.00,2036.913,,4.804,136,18,24,,
T,2023-02-24 12:38:00.999,46.76590702,8.28485794,6.00,2037.281,,4.814,136,19,24,,
T,2023-02-24 12:38:01.999,46.76587661,8.28490143,4.00,2038.837,,4.825,137,18,24,,
T,2023-02-24 12:38:02.999,46.76584640,8.28494481,4.00,2040.141,,4.831,135,18,24,,
T,2023-02-24 12:38:03.999,46.76581649,8.28498959,6.00,2041.595,,4.803,136,20,23,,
T,2023-02-24 12:38:04.999,46.76578377,8.28503392,4.00,2042.904,,4.708,138,20,24,,
T,2023-02-24 12:38:05.999,46.76575120,8.28507858,4.00,2044.411,,4.765,136,19,24,,
T,2023-02-24 12:38:06.999,46.76572027,8.28512347,4.00,2045.887,,4.781,135,20,23,,
T,2023-02-24 12:38:07.999,46.76568853,8.28516627,4.00,2047.514,,4.777,137,20,24,,
T,2023-02-24 12:38:08.999,46.76565521,8.28520782,4.00,2048.962,,4.742,138,19,24,,
T,2023-02-24 12:38:09.999,46.76562471,8.28525074,4.00,2050.452,,4.828,135,19,24,,
T,2023-02-24 12:38:10.999,46.76559408,8.28529379,4.00,2051.949,,4.693,135,20,24,,
T,2023-02-24 12:38:11.999,46.76556208,8.28533369,4.00,2053.566,,4.600,138,19,24,,
T,2023-02-24 12:38:12.999,46.76553010,8.28537310,4.00,2053.705,,4.796,137,19,24,,
T,2023-02-24 12:38:13.999,46.76550157,8.28541402,4.00,2055.492,,4.741,137,19,24,,
T,2023-02-24 12:38:14.999,46.76547360,8.28545736,4.00,2056.942,,4.757,133,12,24,,
T,2023-02-24 12:38:15.999,46.76543632,8.28550145,4.00,2057.654,,5.300,140,16,24,,
T,2023-02-24 12:38:16.999,46.76539928,8.28554632,4.00,2057.931,,5.377,138,17,24,,
T,2023-02-24 12:38:17.999,46.76536893,8.28558747,6.00,2058.441,,4.725,135,18,24,,
T,2023-02-24 12:38:18.999,46.76533866,8.28562916,6.00,2058.849,,4.908,136,18,24,,
T,2023-02-24 12:38:19.999,46.76530607,8.28567197,6.00,2059.484,,5.018,137,18,24,,
T,2023-02-24 12:38:20.999,46.76527543,8.28571605,6.00,2060.345,,4.983,136,19,24,,
T,2023-02-24 12:38:21.999,46.76524368,8.28576179,4.00,2060.952,,4.885,137,18,24,,
T,2023-02-24 12:38:22.999,46.76520963,8.28580718,4.00,2061.824,,5.060,138,18,24,,
T,2023-02-24 12:38:23.999,46.76517720,8.28585227,4.00,2062.662,,4.963,137,20,24,,
T,2023-02-24 12:38:24.999,46.76514602,8.28589631,4.00,2063.389,,4.803,135,18,24,,
T,2023-02-24 12:38:25.999,46.76511394,8.28593944,6.00,2064.291,,4.876,137,20,24,,
T,2023-02-24 12:38:26.999,46.76508088,8.28598250,6.00,2064.929,,4.879,138,20,23,,
T,2023-02-24 12:38:27.999,46.76504884,8.28602844,4.00,2065.984,,4.974,136,19,23,,
T,2023-02-24 12:38:28.999,46.76501718,8.28607444,6.00,2066.650,,4.987,135,18,23,,
T,2023-02-24 12:38:29.999,46.76498396,8.28611742,6.00,2067.674,,4.929,138,20,24,,
T,2023-02-24 12:38:30.999,46.76495270,8.28615961,6.00,2068.655,,4.811,137,19,24,,
T,2023-02-24 12:38:31.999,46.76492196,8.28620254,4.00,2068.886,,4.836,137,18,24,,
T,2023-02-24 12:38:32.999,46.76489397,8.28624251,4.00,2068.836,,4.400,140,14,24,,
T,2023-02-24 12:38:33.999,46.76486378,8.28628288,4.00,2068.908,,5.008,139,15,24,,
T,2023-02-24 12:38:34.999,46.76483108,8.28632938,4.00,2069.204,,5.049,136,18,24,,
T,2023-02-24 12:38:35.999,46.76479839,8.28637710,6.00,2069.554,,4.979,135,17,24,,
T,2023-02-24 12:38:36.999,46.76476481,8.28642111,6.00,2069.955,,4.978,138,17,24,,
T,2023-02-24 12:38:37.999,46.76473066,8.28646513,6.00,2070.330,,4.922,138,17,24,,
T,2023-02-24 12:38:38.999,46.76469883,8.28651062,6.00,2070.608,,4.863,135,18,24,,
T,2023-02-24 12:38:39.999,46.76466736,8.28655597,4.00,2070.731,,4.929,136,20,24,,
T,2023-02-24 12:38:40.999,46.76463365,8.28659991,6.00,2071.205,,4.988,139,19,24,,
T,2023-02-24 12:38:41.999,46.76460131,8.28664524,6.00,2071.602,,5.015,137,18,24,,
T,2023-02-24 12:38:42.999,46.76457058,8.28669156,6.00,2072.031,,4.969,134,19,24,,
T,2023-02-24 12:38:43.999,46.76453841,8.28673595,6.00,2072.651,,4.876,137,19,24,,
T,2023-02-24 12:38:44.999,46.76450719,8.28677499,6.00,2073.279,,4.657,139,18,24,,
T,2023-02-24 12:38:45.999,46.76447945,8.28681550,6.00,2073.788,,4.348,135,18,24,,
T,2023-02-24 12:38:46.999,46.76445679,8.28685069,4.00,2074.060,,3.035,137,12,24,,
T,2023-02-24 12:38:47.999,46.76443486,8.28687901,4.00,2074.276,,3.306,152,17,24,,
T,2023-02-24 12:38:48.999,46.76440325,8.28691844,6.00,2074.386,,4.351,137,17,24,,
T,2023-02-24 12:38:49.999,46.76436994,8.28696586,6.00,2074.656,,4.600,134,17,24,,
T,2023-02-24 12:38:50.999,46.76433866,8.28700879,6.00,2075.104,,4.592,138,18,24,,
T,2023-02-24 12:38:51.999,46.76430874,8.28704619,6.00,2075.355,,4.173,138,17,24,,
T,2023-02-24 12:38:52.999,46.76428212,8.28708477,6.00,2075.663,,4.163,135,17,24,,
T,2023-02-24 12:38:53.999,46.76425194,8.28712930,6.00,2076.026,,4.513,135,17,24,,
T,2023-02-24 12:38:54.999,46.76421735,8.28717507,6.00,2076.480,,5.145,138,18,24,,
T,2023-02-24 12:38:55.999,46.76418034,8.28722476,6.00,2077.405,,5.439,138,18,24,,
T,2023-02-24 12:38:56.999,46.76414605,8.28727468,6.00,2078.007,,5.250,135,18,24,,
T,2023-02-24 12:38:57.999,46.76411521,8.28731967,6.00,2078.658,,4.815,136,18,24,,
T,2023-02-24 12:38:58.999,46.76408412,8.28736002,6.00,2079.236,,4.509,139,20,24,,
T,2023-02-24 12:38:59.999,46.76405372,8.28740203,6.00,2079.907,,4.667,137,20,24,,
T,2023-02-24 12:39:00.999,46.76402273,8.28744831,6.00,2080.642,,5.006,134,20,24,,
T,2023-02-24 12:39:01.999,46.76398843,8.28749525,6.00,2081.445,,5.186,136,19,24,,
T,2023-02-24 12:39:02.999,46.76395448,8.28753928,6.00,2082.272,,5.082,138,20,24,,
T,2023-02-24 12:39:03.999,46.76392403,8.28758181,6.00,2082.936,,4.836,136,19,23,,
T,2023-02-24 12:39:04.999,46.76389355,8.28762535,6.00,2083.577,,4.675,135,20,23,,
T,2023-02-24 12:39:05.999,46.76386175,8.28766701,6.00,2084.460,,4.767,138,19,24,,
T,2023-02-24 12:39:06.999,46.76382842,8.28771069,6.00,2084.564,,4.986,137,18,24,,
T,2023-02-24 12:39:07.999,46.76379480,8.28775759,6.00,2085.518,,5.015,135,19,24,,
T,2023-02-24 12:39:08.999,46.76376262,8.28780209,6.00,2086.608,,4.926,136,19,23,,
T,2023-02-24 12:39:09.999,46.76372934,8.28784455,6.00,2087.645,,4.911,138,18,24,,
T,2023-02-24 12:39:10.999,46.76369827,8.28788695,6.00,2088.735,,4.728,136,18,24,,
T,2023-02-24 12:39:11.999,46.76366616,8.28793290,6.00,2089.677,,4.777,135,18,24,,
T,2023-02-24 12:39:12.999,46.76363304,8.28797591,6.00,2090.868,,4.865,138,18,24,,
T,2023-02-24 12:39:13.999,46.76360068,8.28801861,6.00,2092.205,,4.874,138,19,24,,
T,2023-02-24 12:39:14.999,46.76357105,8.28805827,6.00,2092.336,,4.704,134,17,24,,
T,2023-02-24 12:39:15.999,46.76354995,8.28809336,6.00,2092.427,,3.277,138,14,24,,
T,2023-02-24 12:39:16.999,46.76352010,8.28812819,8.00,2092.908,,4.588,143,19,24,,
T,2023-02-24 12:39:17.999,46.76348572,8.28818049,8.00,2093.246,,4.929,139,19,24,,
T,2023-02-24 12:39:18.999,46.76345300,8.28822877,6.00,2093.729,,4.879,135,18,24,,
T,2023-02-24 12:39:19.999,46.76341803,8.28827404,6.00,2094.219,,5.009,137,18,24,,
T,2023-02-24 12:39:20.999,46.76338602,8.28831621,6.00,2094.635,,4.958,138,18,24,,
T,2023-02-24 12:39:21.999,46.76335619,8.28836019,6.00,2095.050,,4.876,136,18,24,,
T,2023-02-24 12:39:22.999,46.76332446,8.28840679,6.00,2095.561,,4.981,136,17,24,,
T,2023-02-24 12:39:23.999,46.76329098,8.28845227,6.00,2096.041,,5.035,138,17,24,,
T,2023-02-24 12:39:24.999,46.76325904,8.28849825,6.00,2096.532,,4.950,136,18,24,,
T,2023-02-24 12:39:25.999,46.76322699,8.28854458,6.00,2097.142,,4.857,136,17,24,,
T,2023-02-24 12:39:26.999,46.76319437,8.28858969,6.00,2097.592,,4.842,137,17,24,,
T,2023-02-24 12:39:27.999,46.76316053,8.28863375,6.00,2098.194,,4.946,137,18,24,,
T,2023-02-24 12:39:28.999,46.76312694,8.28867979,6.00,2098.888,,4.990,136,18,24,,
T,2023-02-24 12:39:29.999,46.76309440,8.28872564,6.00,2099.589,,4.942,136,19,24,,
T,2023-02-24 12:39:30.999,46.76306103,8.28877395,6.00,2099.778,,5.030,136,19,24,,
T,2023-02-24 12:39:31.999,46.76302874,8.28881781,6.00,2100.702,,4.968,138,19,24,,
T,2023-02-24 12:39:32.999,46.76299827,8.28886163,6.00,2101.494,,4.773,136,17,24,,
T,2023-02-24 12:39:33.999,46.76296899,8.28890374,6.00,2102.319,,4.837,136,19,24,,
T,2023-02-24 12:39:34.999,46.76293611,8.28894581,6.00,2103.193,,4.960,138,19,24,,
T,2023-02-24 12:39:35.999,46.76290151,8.28898968,6.00,2104.253,,4.932,137,18,24,,
T,2023-02-24 12:39:36.999,46.76286941,8.28903463,6.00,2105.089,,4.877,135,19,24,,
T,2023-02-24 12:39:37.999,46.76283683,8.28907850,6.00,2105.929,,4.943,136,19,24,,
T,2023-02-24 12:39:38.999,46.76280418,8.28912081,6.00,2106.950,,4.823,138,18,24,,
T,2023-02-24 12:39:39.999,46.76277363,8.28916325,6.00,2107.878,,4.780,137,17,24,,
T,2023-02-24 12:39:40.999,46.76274260,8.28920775,6.00,2108.792,,4.834,135,18,24,,
T,2023-02-24 12:39:41.999,46.76270912,8.28925102,6.00,2109.839,,4.929,137,19,24,,
T,2023-02-24 12:39:42.999,46.76267677,8.28929310,6.00,2111.000,,4.867,138,17,24,,
T,2023-02-24 12:39:43.999,46.76264771,8.28933120,6.00,2111.048,,3.823,125,12,24,,
T,2023-02-24 12:39:44.999,46.76261324,8.28937769,6.00,2111.017,,5.069,136,17,24,,
T,2023-02-24 12:39:45.999,46.76258121,8.28942178,6.00,2111.353,,5.004,138,14,24,,
T,2023-02-24 12:39:46.999,46.76254990,8.28946450,6.00,2111.560,,4.819,137,18,24,,
T,2023-02-24 12:39:47.999,46.76251790,8.28951084,6.00,2111.707,,4.932,136,18,24,,
T,2023-02-24 12:39:48.999,46.76248645,8.28955506,6.00,2111.982,,5.065,136,18,24,,
T,2023-02-24 12:39:49.999,46.76245178,8.28959989,6.00,2112.293,,4.998,138,18,24,,
T,2023-02-24 12:39:50.999,46.76242045,8.28964352,6.00,2112.749,,4.898,136,19,24,,
T,2023-02-24 12:39:51.999,46.76238807,8.28968696,6.00,2113.032,,4.992,137,19,24,,
T,2023-02-24 12:39:52.999,46.76235506,8.28973023,6.00,2113.315,,4.919,137,18,24,,
T,2023-02-24 12:39:53.999,46.76232300,8.28977477,6.00,2113.758,,4.860,136,19,24,,
T,2023-02-24 12:39:54.999,46.76228892,8.28982132,6.00,2114.102,,4.964,136,19,24,,
T,2023-02-24 12:39:55.999,46.76225555,8.28986621,6.00,2114.512,,5.074,137,18,24,,
T,2023-02-24 12:39:56.999,46.76222221,8.28991086,6.00,2115.040,,4.996,137,18,24,,
T,2023-02-24 12:39:57.999,46.76219084,8.28995423,6.00,2115.519,,4.885,136,19,24,,
T,2023-02-24 12:39:58.999,46.76215847,8.28999737,6.00,2115.870,,4.912,136,19,24,,
T,2023-02-24 12:39:59.999,46.76212582,8.29004071,6.00,2116.336,,4.902,137,19,24,,
T,2023-02-24 12:40:00.999,46.76209388,8.29008320,6.00,2116.834,,4.835,137,19,24,,
T,2023-02-24 12:40:01.999,46.76206104,8.29012729,6.00,2117.374,,4.953,137,19,24,,
T,2023-02-24 12:40:02.999,46.76202824,8.29017249,6.00,2117.977,,5.062,136,17,24,,
T,2023-02-24 12:40:03.999,46.76199623,8.29021656,6.00,2118.748,,4.948,137,18,24,,
T,2023-02-24 12:40:04.999,46.76196440,8.29025967,6.00,2119.470,,4.848,137,19,24,,
T,2023-02-24 12:40:05.999,46.76193262,8.29030315,6.00,2120.160,,4.898,137,18,23,,
T,2023-02-24 12:40:06.999,46.76190072,8.29034755,6.00,2120.886,,4.883,136,19,24,,
T,2023-02-24 12:40:07.999,46.76186905,8.29039143,6.00,2121.587,,4.863,136,17,24,,
T,2023-02-24 12:40:08.999,46.76183502,8.29043518,6.00,2122.503,,4.986,138,15,24,,
T,2023-02-24 12:40:09.999,46.76180196,8.29048149,6.00,2123.354,,5.022,137,17,24,,
T,2023-02-24 12:40:10.999,46.76177120,8.29052554,4.00,2124.324,,4.810,136,18,24,,
T,2023-02-24 12:40:11.999,46.76174106,8.29056800,4.00,2124.716,,4.718,136,16,24,,
T,2023-02-24 12:40:12.999,46.76171653,8.29060497,6.00,2124.709,,3.230,137,18,24,,
T,2023-02-24 12:40:13.999,46.76168384,8.29064977,6.00,2125.470,,4.876,136,19,24,,
T,2023-02-24 12:40:14.999,46.76164950,8.29069479,6.00,2126.399,,4.893,137,18,24,,
T,2023-02-24 12:40:15.999,46.76161656,8.29073770,6.00,2127.483,,4.945,137,15,24,,
T,2023-02-24 12:40:16.999,46.76158526,8.29078045,6.00,2128.598,,4.895,137,17,23,,
T,2023-02-24 12:40:17.999,46.76155431,8.29082294,6.00,2129.643,,4.868,136,17,24,,
T,2023-02-24 12:40:18.999,46.76152273,8.29086558,6.00,2130.897,,4.845,137,18,24,,
T,2023-02-24 12:40:19.999,46.76149100,8.29090749,6.00,2131.840,,4.815,137,19,24,,
T,2023-02-24 12:40:20.999,46.76145932,8.29094902,6.00,2132.895,,4.858,136,20,24,,
T,2023-02-24 12:40:21.999,46.76142783,8.29099070,6.00,2134.007,,4.840,136,20,24,,
T,2023-02-24 12:40:22.999,46.76139523,8.29103349,6.00,2135.231,,4.872,137,17,24,,
T,2023-02-24 12:40:23.999,46.76136276,8.29107664,6.00,2136.378,,4.865,137,19,24,,
T,2023-02-24 12:40:24.999,46.76133213,8.29112024,6.00,2137.566,,4.818,135,19,24,,
T,2023-02-24 12:40:25.999,46.76130025,8.29116170,6.00,2138.705,,4.747,137,19,24,,
T,2023-02-24 12:40:26.999,46.76126771,8.29120264,6.00,2139.939,,4.779,138,17,24,,
T,2023-02-24 12:40:27.999,46.76123691,8.29124546,6.00,2141.281,,4.743,136,18,24,,
T,2023-02-24 12:40:28.999,46.76120623,8.29128962,6.00,2142.672,,4.793,135,18,24,,
T,2023-02-24 12:40:29.999,46.76117381,8.29133180,6.00,2144.117,,4.832,138,17,24,,
T,2023-02-24 12:40:30.999,46.76114184,8.29137313,6.00,2145.625,,4.747,138,17,24,,
T,2023-02-24 12:40:31.999,46.76111142,8.29141644,6.00,2146.981,,4.784,135,17,24,,
T,2023-02-24 12:40:32.999,46.76108110,8.29145925,6.00,2148.351,,4.705,136,14,24,,
T,2023-02-24 12:40:33.999,46.76104956,8.29149906,6.00,2149.854,,4.656,139,17,24,,
T,2023-02-24 12:40:34.999,46.76101901,8.29154102,6.00,2151.369,,4.733,137,17,24,,
T,2023-02-24 12:40:35.999,46.76098856,8.29158435,6.00,2152.916,,4.809,135,15,24,,
T,2023-02-24 12:40:36.999,46.76096163,8.29162139,6.00,2152.950,,3.989,132,15,24,,
T,2023-02-24 12:40:37.999,46.76093462,8.29166239,6.00,2153.258,,4.220,145,15,24,,
T,2023-02-24 12:40:38.999,46.76090440,8.29168924,6.00,2154.067,,4.778,137,16,24,,
T,2023-02-24 12:40:39.999,46.76087368,8.29173470,6.00,2154.879,,4.742,136,16,24,,
T,2023-02-24 12:40:40.999,46.76084276,8.29177946,8.00,2155.973,,4.773,138,16,24,,
T,2023-02-24 12:40:41.999,46.76081069,8.29182631,6.00,2156.969,,5.126,136,16,24,,
T,2023-02-24 12:40:42.999,46.76078007,8.29187114,6.00,2157.843,,4.967,135,16,24,,
T,2023-02-24 12:40:43.999,46.76074525,8.29191775,6.00,2158.551,,4.833,138,15,24,,
T,2023-02-24 12:40:44.999,46.76071190,8.29196325,6.00,2159.377,,4.955,138,17,24,,
T,2023-02-24 12:40:45.999,46.76068182,8.29200718,6.00,2160.240,,4.894,135,17,24,,
T,2023-02-24 12:40:46.999,46.76065252,8.29205126,6.00,2160.872,,4.634,136,14,24,,
T,2023-02-24 12:40:47.999,46.76062374,8.29209513,6.00,2161.222,,3.493,152,17,24,,
T,2023-02-24 12:40:48.999,46.76059456,8.29212277,6.00,2162.017,,4.403,141,16,24,,
T,2023-02-24 12:40:49.999,46.76056271,8.29216627,8.00,2162.974,,4.992,136,17,24,,
T,2023-02-24 12:40:50.999,46.76053033,8.29220696,8.00,2164.859,,4.752,138,19,24,,
T,2023-02-24 12:40:51.999,46.76050345,8.29223899,8.00,2166.735,,4.649,137,17,23,,
T,2023-02-24 12:40:52.999,46.76046790,8.29228606,8.00,2168.424,,4.627,135,18,23,,
T,2023-02-24 12:40:53.999,46.76043049,8.29233183,8.00,2170.117,,4.642,137,19,23,,
T,2023-02-24 12:40:54.999,46.76039534,8.29237727,8.00,2170.680,,4.835,137,18,23,,
T,2023-02-24 12:40:55.999,46.76035999,8.29242176,8.00,2172.477,,4.803,137,17,22,,
T,2023-02-24 12:40:56.999,46.76032480,8.29246862,8.00,2174.347,,4.787,136,18,24,,
T,2023-02-24 12:40:57.999,46.76029423,8.29251114,8.00,2176.356,,4.620,137,19,24,,
T,2023-02-24 12:40:58.999,46.76026727,8.29254948,8.00,2178.106,,4.543,137,19,24,,
T,2023-02-24 12:40:59.999,46.76023674,8.29259014,8.00,2179.956,,4.598,136,18,24,,
T,2023-02-24 12:41:00.999,46.76020583,8.29263153,8.00,2182.000,,4.546,137,19,24,,
T,2023-02-24 12:41:01.999,46.76017542,8.29267486,8.00,2183.853,,4.668,137,17,24,,
T,2023-02-24 12:41:02.999,46.76014240,8.29271936,8.00,2185.802,,4.786,137,18,24,,
T,2023-02-24 12:41:03.999,46.76010925,8.29276417,8.00,2187.637,,4.627,137,19,24,,
T,2023-02-24 12:41:04.999,46.76007841,8.29280603,8.00,2189.538,,4.509,136,18,24,,
T,2023-02-24 12:41:05.999,46.76004933,8.29284678,6.00,2191.521,,4.517,137,17,24,,
T,2023-02-24 12:41:06.999,46.76001958,8.29288965,6.00,2193.606,,4.518,137,18,24,,
T,2023-02-24 12:41:07.999,46.75999077,8.29293253,6.00,2195.632,,4.513,136,16,24,,
T,2023-02-24 12:41:08.999,46.75995962,8.29297444,6.00,2197.712,,4.612,137,16,24,,
T,2023-02-24 12:41:09.999,46.75992837,8.29301663,6.00,2199.746,,4.693,138,17,24,,
T,2023-02-24 12:41:10.999,46.75989989,8.29305771,6.00,2201.793,,4.474,136,17,24,,
T,2023-02-24 12:41:11.999,46.75987108,8.29309923,6.00,2203.891,,4.507,136,17,23,,
T,2023-02-24 12:41:12.999,46.75984297,8.29313960,6.00,2206.214,,4.416,137,17,24,,
T,2023-02-24 12:41:13.999,46.75981373,8.29318014,6.00,2208.304,,4.428,137,18,24,,
T,2023-02-24 12:41:14.999,46.75978701,8.29321879,6.00,2208.353,,3.593,137,18,24,,
T,2023-02-24 12:41:15.999,46.75976136,8.29325556,6.00,2208.164,,3.574,141,15,24,,
T,2023-02-24 12:41:16.999,46.75973268,8.29329541,6.00,2208.341,,4.666,140,11,24,,
T,2023-02-24 12:41:17.999,46.75970072,8.29334313,8.00,2209.508,,4.146,138,13,24,,
T,2023-02-24 12:41:18.999,46.75967176,8.29338523,8.00,2211.618,,3.330,139,14,24,,
T,2023-02-24 12:41:19.999,46.75964638,8.29341689,12.00,2211.207,,2.851,141,11,24,,
T,2023-02-24 12:41:20.999,46.75963074,8.29343298,12.00,2213.073,,0.892,142,16,24,,
T,2023-02-24 12:41:21.999,46.75961713,8.29344460,8.00,2214.242,,1.112,142,18,24,,
T,2023-02-24 12:41:22.999,46.75959985,8.29346047,8.00,2215.619,,2.394,156,16,24,,
T,2023-02-24 12:41:23.999,46.75957482,8.29348814,8.00,2214.349,,2.877,145,17,24,,
T,2023-02-24 12:41:24.999,46.75955332,8.29351236,8.00,2213.906,,2.995,146,18,24,,
T,2023-02-24 12:41:25.999,46.75953708,8.29352555,6.00,2213.301,,2.719,144,19,24,,
T,2023-02-24 12:41:26.999,46.75952285,8.29353546,6.00,2213.293,,2.551,149,19,24,,
T,2023-02-24 12:41:27.999,46.75951570,8.29354499,6.00,2213.062,,2.589,140,19,24,,
T,2023-02-24 12:41:28.999,46.75950374,8.29356810,6.00,2212.047,,2.172,114,19,23,,
T,2023-02-24 12:41:29.999,46.75950037,8.29359324,6.00,2211.759,,0.762,97,19,23,,
T,2023-02-24 12:41:30.999,46.75950281,8.29360613,6.00,2211.847,,0.822,90,19,23,,
T,2023-02-24 12:41:31.999,46.75949833,8.29362236,6.00,2211.717,,0.331,87,19,23,,
T,2023-02-24 12:41:32.999,46.75949833,8.29362236,6.00,2211.993,,0.000,,19,23,,
T,2023-02-24 12:41:33.999,46.75949833,8.29362236,6.00,2211.578,,0.000,,19,23,,
T,2023-02-24 12:41:34.999,46.75949833,8.29362236,6.00,2211.474,,0.000,,17,23,,
T,2023-02-24 12:41:35.999,46.75949833,8.29362236,6.00,2211.329,,0.000,,19,22,,
T,2023-02-24 12:41:36.999,46.75949833,8.29362236,6.00,2211.103,,0.000,,18,22,,
T,2023-02-24 12:41:37.999,46.75949833,8.29362236,6.00,2211.035,,0.000,,17,22,,
T,2023-02-24 12:41:38.999,46.75949833,8.29362236,6.00,2210.751,,0.000,,18,23,,
T,2023-02-24 12:41:39.999,46.75949833,8.29362236,6.00,2210.558,,0.000,,18,23,,
T,2023-02-24 12:41:40.999,46.75949833,8.29362236,6.00,2210.107,,0.000,,18,22,,
T,2023-02-24 12:41:41.999,46.75949833,8.29362236,6.00,2210.107,,0.000,,18,23,,
T,2023-02-24 12:41:42.999,46.75949833,8.29362236,6.00,2210.178,,0.000,,18,23,,
T,2023-02-24 12:41:43.999,46.75949833,8.29362236,6.00,2210.190,,0.000,,18,23,,
